"Query_sequence_ID"	"Subject_sequence_ID"	"Percent_identity"	"Alignment_length"	"Number_of_mismatches"	"Number_of_gap_openings"	"Start_position_in_query_sequence"	"End_position_in_query_sequence"	"Start_position_in_subject_sequence"	"End_position_in_subject_sequence"	"E-value"	"Bit_score"	"Genome_ID"
"tauB"	"NODE_63_length_174904_cov_639.170650"	40.187	107	64	0	295	615	27174	27494	1.41e-33	94.1	"GCA_009840105.1"
"tauB"	"NODE_18_length_332835_cov_22.6608"	34.848	132	86	0	220	615	224640	224245	2.91e-31	93.6	"GCA_028824665.1"
"tauB"	"NODE_203_length_102869_cov_23.1244"	34.848	132	86	0	220	615	14644	15039	2.95e-31	93.6	"GCA_026706815.1"
"tauB"	"NODE_22_length_198067_cov_21.355968"	39.252	107	65	0	295	615	184134	183814	6.74e-30	93.2	"CNA0052337"
"tauB"	"NODE_269_length_57158_cov_21.808872"	37.879	132	82	0	220	615	12153	12548	1.15e-28	93.2	"GCA_009835395.1"
"tauB"	"NODE_278_length_64772_cov_33.0466"	37.383	107	67	0	295	615	23596	23276	4.99e-36	93.2	"GCA_026708015.1"
"tauB"	"NODE_1008_length_40944_cov_98.376042"	37.121	132	83	0	220	615	9242	8847	2.15e-28	92.7	"GCA_009840735.1"
"tauB"	"NODE_298_length_101253_cov_17.845382"	40.187	107	64	0	295	615	70151	69831	6.79e-33	92.7	"CNA0052615"
"tauC"	"NODE_128_length_108929_cov_69.551371"	30.435	161	112	0	184	666	95265	94783	3.39e-18	92.7	"GCA_009837475.1"
"tauB"	"NODE_40_length_392161_cov_41.931608"	37.383	107	67	0	295	615	254072	254392	9.14e-36	92.3	"CNA0052423"
"tauC"	"c_000000004797"	31.973	147	100	0	226	666	101731	101291	4.66e-18	92.3	"GCA_026713105.1"
"tauC"	"NODE_687_length_55535_cov_58.584499"	30.612	147	102	0	226	666	32754	32314	4.66e-18	92.3	"CNA0052277"
"tauB"	"c_000000231969"	37.069	116	73	0	217	564	3664	3317	1.84e-26	91.8	"GCA_026712705.1"
"tauB"	"NODE_12079_length_3029_cov_14.349"	37.121	132	83	0	220	615	1357	1752	5.73e-28	90.9	"GCA_028824415.1"
"tauB"	"NODE_65_length_122302_cov_20.505820"	39.252	107	65	0	295	615	1605	1925	2.95e-34	90.9	"CNA0052627"
"tauB"	"NZ_AMPG01000002.1"	37.607	117	73	0	217	567	171260	170910	5.92e-29	90.9	"GCF_000299415.1"
"tauB"	"NODE_28_length_299104_cov_23.431484"	43.137	102	58	0	217	522	32306	32611	5.3e-25	90.4	"CNA0052254"
"tauB"	"NODE_445_length_39431_cov_22.4363"	36.364	132	84	0	220	615	13810	13415	7.59e-28	90.4	"GCA_026708055.1"
"tauC"	"NODE_651_length_25407_cov_10.6109"	31.469	143	98	0	286	714	1042	1470	1.66e-17	90.4	"GCA_026707305.1"
"tauB"	"NODE_226_length_78972_cov_22.3485"	42.157	102	59	0	310	615	1946	1641	2.65e-33	90	"GCA_026708055.1"
"tauB"	"NODE_552_length_34754_cov_32.636128"	37.383	107	67	0	295	615	28804	29124	7.66e-31	90	"GCA_009843865.1"
"tauC"	"NODE_1382_length_39105_cov_58.319565"	30.612	147	102	0	226	666	28587	28147	2.28e-17	90	"CNA0052472"
"tauC"	"NODE_222_length_132879_cov_121.615130"	31.293	147	101	0	226	666	102336	101896	2.28e-17	90	"CNA0052317"
"tauB"	"c_000000171184"	32.308	130	88	0	217	606	3429	3818	1.31e-26	88.6	"GCA_026712705.1"
"tauB"	"NODE_34_length_144942_cov_23.067073"	42.157	102	59	0	217	522	61796	62101	4.77e-24	88.1	"GCA_009835395.1"
"tauB"	"NODE_523_length_33691_cov_19.6399"	42.157	102	59	0	217	522	6181	6486	2.62e-24	88.1	"GCA_026708055.1"
"tauB"	"RFFY01000143.1"	34.586	133	87	0	217	615	368	766	2.76e-27	88.1	"GCA_003697065.1"
"tauC"	"MPNQ01000011.1"	34.783	115	75	0	373	717	44976	45320	8.12e-17	88.1	"GCA_002239105.1"
"tauB"	"DGLO01000026.1"	39.604	101	61	0	313	615	17435	17133	7.67e-28	87.7	"GCA_002388005.1"
"tauB"	"MPNQ01000001.1"	41.818	110	64	0	286	615	87519	87190	4.84e-25	87.7	"GCA_002239105.1"
"tauC"	"NODE_121_length_189415_cov_11.625597"	33.913	115	76	0	373	717	108897	108553	1.12e-16	87.7	"CNS0798324"
"tauC"	"NODE_186_length_103318_cov_675.894367"	33.913	115	76	0	373	717	98713	98369	1.12e-16	87.7	"GCA_009840105.1"
"tauC"	"NODE_32_length_206194_cov_115.974653"	30.612	147	102	0	226	666	130487	130927	1.12e-16	87.7	"GCA_011523825.1"
"tauC"	"NODE_4033_length_10612_cov_4.590888"	33.913	115	76	0	373	717	5493	5149	1.12e-16	87.7	"CNA0052277"
"tauB"	"NODE_213_length_134798_cov_10.703265"	40.909	110	65	0	286	615	62648	62319	1.4e-16	87.2	"CNS0798324"
"tauB"	"NODE_19_length_203417_cov_20.235039"	41.818	110	64	0	286	615	60937	60608	1.92e-16	86.8	"CNA0052337"
"tauB"	"NODE_68_length_149351_cov_53.333746"	39.167	120	73	0	205	564	148127	147768	1.91e-16	86.8	"GCA_009837445.1"
"tauB"	"c_000000137080"	41.176	102	60	0	217	522	2545	2240	1.73e-23	86.3	"GCA_026713745.1"
"tauB"	"NODE_305_length_85855_cov_13.2383"	41.176	102	60	0	217	522	13674	13979	1.68e-23	85.8	"GCA_028824415.1"
"tauB"	"NODE_37_length_354122_cov_9.799931"	41.509	106	62	0	205	522	260515	260832	9.84e-25	85.8	"CNS0798324"
"tauB"	"NODE_454_length_72943_cov_91.731794"	41.176	102	60	0	217	522	24025	23720	4.32e-23	85.4	"GCA_009840735.1"
"tauB"	"NODE_108_length_123550_cov_23.3863"	38.462	104	64	0	304	615	104793	104482	3.27e-24	84.9	"GCA_026708055.1"
"tauB"	"NODE_346_length_42064_cov_10.0806"	38.462	104	64	0	304	615	9381	9692	6.37e-24	84.9	"GCA_026707305.1"
"tauB"	"PBTQ01000044.1"	35.897	117	75	0	280	630	40282	39932	2.68e-30	84.9	"GCA_002729125.1"
"tauB"	"MPNQ01000012.1"	41.509	106	62	0	205	522	78087	78404	4.41e-25	84.5	"GCA_002239105.1"
"tauB"	"NODE_131_length_120216_cov_649.270495"	41.509	106	62	0	205	522	86963	86646	1e-24	84.5	"GCA_009840105.1"
"tauB"	"NODE_17_length_293042_cov_29.858"	41.509	106	62	0	205	522	185433	185116	2.07e-25	84.5	"GCA_026708015.1"
"tauB"	"NODE_146_length_182994_cov_12.837946"	38.333	120	74	0	205	564	20389	20030	1.36e-24	84	"GCA_028819005.1"
"tauB"	"NODE_18_length_332835_cov_22.6608"	37.383	107	67	0	295	615	108813	109133	2.15e-30	84	"GCA_028824665.1"
"tauB"	"NODE_203_length_102869_cov_23.1244"	37.383	107	67	0	295	615	87136	86816	2.2e-30	84	"GCA_026706815.1"
"tauB"	"NODE_304_length_104871_cov_57.398575"	40.566	106	63	0	205	522	48520	48203	2.56e-24	84	"CNA0052277"
"tauB"	"NODE_99_length_148995_cov_23.8876"	38.333	120	74	0	205	564	37508	37867	2.86e-25	84	"GCA_026706815.1"
"tauB"	"NODE_138_length_125270_cov_32.1634"	40.566	106	63	0	205	522	93615	93298	3.51e-24	83.5	"GCA_026705465.1"
"tauB"	"NODE_631_length_69619_cov_24.737810"	37.383	107	67	0	295	615	11975	11655	5.65e-30	83.5	"CNA0052562"
"tauC"	"PBTQ01000069.1"	30.137	146	102	0	229	666	2090	1653	1.94e-15	83.5	"GCA_002729125.1"
"tauC"	"NODE_242_length_91143_cov_627.601814"	30.496	141	98	0	244	666	29111	28689	3.65e-15	82.6	"GCA_009840105.1"
"tauB"	"NODE_1274_length_27432_cov_13.939"	36.752	117	74	0	265	615	12891	13241	4.25e-20	82.2	"GCA_028824415.1"
"tauB"	"NODE_1328_length_31326_cov_21.635765"	37.607	117	73	0	265	615	8641	8291	1.31e-18	81.3	"CNA0052254"
"tauB"	"NODE_35_length_322631_cov_23.593426"	38.333	120	74	0	205	564	209726	209367	1.2e-23	81.3	"CNA0052562"
"tauB"	"NODE_699_length_30533_cov_21.197191"	36.752	117	74	0	265	615	9580	9230	7.03e-19	81.3	"GCA_009835395.1"
"tauB"	"NODE_556_length_58466_cov_20.4704"	38.333	120	74	0	205	564	45508	45867	2.32e-23	80.8	"GCA_028824665.1"
"tauB"	"NODE_4211_length_20335_cov_12.789152"	36.449	107	68	0	295	615	7125	6805	2.01e-29	80.3	"GCA_028819005.1"
"tauB"	"NZ_AMPG01000001.1"	33.613	119	79	0	217	573	423652	423296	3.2e-25	79.9	"GCF_000299415.1"
"tauB"	"NZ_AMPG01000008.1"	33.621	116	77	0	217	564	78654	79001	1.38e-24	79.4	"GCF_000299415.1"
"tauB"	"NODE_115_length_119787_cov_21.683"	36.752	117	74	0	265	615	26627	26977	2.39e-18	79	"GCA_026708055.1"
"tauB"	"NODE_4_length_671281_cov_115.219473"	36.364	110	70	0	286	615	238537	238866	9.25e-23	78.5	"GCA_011523825.1"
"tauB"	"NODE_804_length_21042_cov_10.346"	35.897	117	75	0	265	615	5295	4945	6.28e-18	78.5	"GCA_026707305.1"
"tauB"	"RFFY01000016.1"	37.255	102	64	0	217	522	1430	1735	2.95e-25	78	"GCA_003697065.1"
"tauB"	"NODE_125_length_186799_cov_109.718802"	34.545	110	72	0	286	615	34746	35075	2.08e-17	77.6	"CNA0052317"
"tauB"	"NODE_13_length_327849_cov_68.926844"	34.545	110	72	0	286	615	180212	180541	5.06e-21	77.1	"GCA_009837475.1"
"tauC"	"NTLA01000003.1"	30.303	132	92	0	262	657	43005	43400	1.66e-13	77.1	"GCA_002457435.1"
"tauB"	"NODE_676_length_74287_cov_47.814487"	34.545	110	72	0	286	615	5420	5091	1.2e-21	76.7	"CNA0052472"
"tauB"	"NODE_62_length_101451_cov_43.2134"	34.188	117	77	0	265	615	60486	60136	3.47e-16	76.2	"GCA_026709125.1"
"tauC"	"NODE_66_length_127210_cov_18.681412"	31.343	134	92	0	208	609	58855	59256	3.13e-13	76.2	"CNA0052337"
"tauB"	"NODE_25_length_327950_cov_151.801436"	33.636	110	73	0	286	615	19068	18739	3.26e-20	74.8	"SAMN15855452"
"tauB"	"c_000000044908"	39.216	102	62	0	217	522	9800	10105	3.11e-20	74.4	"GCA_026712705.1"
"tauC"	"NODE_256_length_71877_cov_19.7256"	31.405	121	83	0	262	624	2815	2453	1.53e-12	73.9	"GCA_026708055.1"
"tauB"	"NODE_4_length_671281_cov_115.219473"	35.652	115	74	0	248	592	316375	316719	6.97e-18	73	"GCA_011523825.1"
"tauB"	"NODE_108_length_123550_cov_23.3863"	35.849	106	68	0	298	615	57293	57610	4.65e-21	69.8	"GCA_026708055.1"
"tauB"	"NODE_130_length_159915_cov_43.926117"	35.238	105	68	0	301	615	103009	103323	1.01e-16	69.8	"CNA0052255"
"tauB"	"NODE_164_length_97202_cov_36.3734"	35.238	105	68	0	301	615	73333	73647	6.23e-17	69.8	"GCA_026708015.1"
"tauB"	"NZ_AMPG01000002.1"	30.172	116	81	0	259	606	296433	296780	2.4e-21	68.9	"GCF_000299415.1"
"tauB"	"NODE_284_length_82128_cov_637.123756"	35.455	110	71	0	576	247	3213	3542	8.64e-11	68	"GCA_009840105.1"
"tauB"	"NZ_AMPG01000003.1"	34.615	104	68	0	295	606	356572	356261	1.7e-18	68	"GCF_000299415.1"
"tauB"	"NODE_6_length_974172_cov_103.164249"	36.634	101	64	0	46	348	249563	249261	2.86e-31	67.5	"CNA0052317"
"tauB"	"NODE_21_length_266673_cov_111.953131"	34.653	101	66	0	46	348	38574	38272	1.92e-30	65.7	"GCA_011523825.1"
"tauB"	"NODE_334_length_82057_cov_13.2025"	33.036	112	75	0	582	247	44139	44474	8.48e-11	63.8	"GCA_028824415.1"
"tauB"	"c_000000030639"	32.143	112	76	0	582	247	7701	7366	1.22e-10	63.4	"GCA_026713745.1"
"tauB"	"NODE_651_length_25407_cov_10.6109"	32.143	112	76	0	582	247	387	52	2.86e-09	62.9	"GCA_026707305.1"
"tauB"	"PAPO01000014.1"	32.353	102	69	0	217	522	61924	62229	5.39e-09	62	"GCA_002708935.1"
"tauB"	"NZ_AMPG01000008.1"	30.392	102	71	0	217	522	90205	89900	7.4e-21	61.1	"GCF_000299415.1"
"tauB"	"NODE_25_length_188625_cov_22.208564"	31.429	105	72	0	163	477	183273	183587	1.4e-08	60.6	"CNA0052337"
"tauB"	"NTLA01000003.1"	32.353	102	69	0	217	522	33061	33366	1.92e-08	60.2	"GCA_002457435.1"
"tauB"	"NODE_387_length_52424_cov_22.588421"	34.862	109	71	0	585	259	38791	38465	2.11e-12	59.3	"CNA0052627"
"tauB"	"NODE_4_length_671281_cov_115.219473"	32.381	105	71	0	163	477	6917	6603	2.95e-15	58.8	"GCA_011523825.1"
"tauB"	"NODE_240_length_123017_cov_56.988915"	31.429	105	72	0	301	615	63084	63398	5.75e-14	57.9	"CNA0052277"
"tauB"	"NODE_61_length_111989_cov_22.770445"	31.25	112	77	0	582	247	80213	80548	6.27e-09	57.4	"GCA_009835395.1"
"tauB"	"NODE_1672_length_20854_cov_14.0726"	31.532	111	76	0	582	250	16922	17254	1.77e-07	57	"GCA_028824415.1"
"tauB"	"NODE_421_length_64852_cov_22.8538"	30.952	126	87	0	624	247	51990	52367	2.54e-09	57	"GCA_026705625.1"
"tauB"	"NODE_144_length_102552_cov_20.7461"	31.25	112	77	0	582	247	83998	83663	5.4e-08	54.2	"GCA_026708055.1"
"tauB"	"NODE_183_length_89879_cov_34.8213"	32.11	109	74	0	585	259	76985	76659	1.17e-08	53.8	"GCA_026708015.1"
"tauB"	"NODE_764_length_70558_cov_46.507539"	32.11	109	74	0	585	259	54890	55216	1.18e-08	53.3	"CNA0052423"
"tauB"	"NODE_91_length_147642_cov_665.760291"	32.11	109	74	0	585	259	28161	28487	1.15e-08	53.3	"GCA_009840105.1"
"tauB"	"NODE_81_length_234972_cov_11.009863"	34.545	110	72	0	579	250	122963	122634	9.72e-08	52.8	"CNS0798324"
"tauB"	"DKNM01000066.1"	30.357	112	78	0	582	247	1629	1964	7.98e-06	51.5	"GCA_002470695.1"
"tauB"	"NODE_926_length_68643_cov_30.681927"	32.11	109	74	0	585	259	40918	41244	8.67e-09	50.6	"GCA_028819295.1"
